Year,Make,Model,Color,Trans,4x4,Top,Odometer,Price
2013,FORD,FUS SE,BLACK,A,4X2,HT,135134,4199.0
2013,FORD,FUS SE,BLUE,A,4X2,HT,134449,5100.0
2013,FORD,FUS SE,BLACK,A,4X2,HT,140626,5400.0
2015,FORD,FUS SE,SILVER,A,4X2,SR,81464,9150.0
2016,FORD,FUS SE,WHITE,A,4X2,HT,104837,7900.0
2016,FORD,FUS SE,SILVER,A,4X2,HT,119810,4000.0
2016,FORD,FUS SE,WHITE,A,4X2,HT,55966,6200.0
2016,FORD,FUS SE,SILVER,A,4X2,HT,94602,9000.0
2017,FORD,FUS SE,WHITE,A,4X2,SR,50467,10200.0
2017,FORD,FUS SE,RED,A,4X2,HT,29670,12700.0
2017,FORD,FUS SE,BLACK,A,4X2,SR,23985,13100.0
2017,FORD,FUS SE,BLUE,A,4X2,HT,47681,10000.0
2017,FORD,FUS SE,SILVER,A,4X2,HT,23962,12000.0
2017,FORD,FUS SE,WHITE,A,4X2,HT,29826,11800.0
2017,FORD,FUS SE,WHITE,A,4X2,SR,22861,14500.0
2017,FORD,FUS SE,SILVER,A,4X2,HT,44129,11400.0
2017,FORD,FUS SE,SILVER,A,4X2,HT,63858,11800.0
2017,FORD,FUS SE,BLUE,A,4X2,HT,72569,11800.0
2017,FORD,FUS SE,SILVER,A,4X2,HT,28795,13400.0
2017,FORD,FUS SE,GOLD,A,4X2,HT,14142,13600.0
2018,FORD,FUS SE,GRAY,A,4X2,HT,37406,12900.0
2018,FORD,FUS SE,BLACK,A,4X2,HT,17809,14800.0
2018,FORD,FUS SE,GRAY,A,4X2,HT,14586,15300.0
2019,FORD,FUS SE HY,BLUE,A,4X2,HT,19866,14200.0
2019,FORD,FUS SE HY,WHITE,A,4X2,HT,21790,15000.0
2016,FORD,FUS SE HY,BLACK,A,4X2,HT,46541,9700.0
2016,FORD,FUS SE HY,BLACK,A,4X2,HT,71691,9800.0
2016,FORD,FUS SE HY,SILVER,A,4X2,HT,73642,10000.0
2018,FORD,FUS SE HY,WHITE,A,4X2,SR,53587,10600.0
2018,FORD,FUS SE HY,GRAY,A,4X2,HT,96111,11000.0
2019,FORD,FUS SEL,WHITE,A,4X2,HT,36295,12800.0
2019,FORD,FUS SEL,WHITE,A,4X2,HT,37210,10400.0
2019,FORD,FUS SEL HY,BLACK,A,4X2,HT,25383,10000.0
2020,FORD,FUS SEL,GRAY,A,4X2,SR,8417,12000.0
2015,FORD,FUS TTN HY,GRAY,A,4X2,HT,53927,10900.0
2017,FORD,FUS TTN,GRAY,A,4X2,SR,32334,13800.0
2019,FORD,FUS TTN HY,GRAY,A,4X2,SR,34096,15500.0
2019,FORD,FUS TTN HY,WHITE,A,4X2,SR,42186,12800.0
2006,FORD,FUSION SE,RED,A,4X2,HT,188966,1500.0
2007,FORD,F150 FX2,GRAY,A,4X2,HT,161427,6400.0
2000,FORD,F150 XLT,WHITE,A,4X2,HT,1,600.0
2009,FORD,F150 XL,BLUE,A,4X2,HT,197144,700.0
2019,FORD,F150 XL,WHITE,A,4X2,HT,13026,21000.0
2005,FORD,F150 4X4 CR,WHITE,A,4X4,SR,211173,3300.0
2008,FORD,F150 4X4 CR,BLACK,A,AWD,HT,186538,4500.0
2007,FORD,F150 FX4,RED,A,4X4,HT,78519,7200.0
2013,FORD,F150 FX4,RED,A,4X4,HT,90402,21500.0
2016,FORD,F150 LAR,GREEN,A,4X4,PN,85937,27500.0
2017,FORD,F150 LAR,BLACK,A,4X4,PN,37342,32600.0
2017,FORD,F150 LAR,BLACK,A,4X4,PN,41471,33500.0
2018,FORD,F150 LAR,BLUE,A,4X4,PN,29573,38300.0
2019,FORD,F150,BLUE,A,4X4,HT,16736,43000.0
2013,FORD,F150 PLAT,GREEN,O,4X4,SR,92843,10250.0
2018,FORD,F150 RAPTOR,GRAY,A,4X4,PN,29333,57000.0
2014,FORD,F150 SVT,RED,A,4X4,SR,130272,29800.0
2017,FORD,F150 XL,BLACK,A,4X4,HT,16770,30600.0
2001,FORD,F150 XLT,RED,A,4X4,HT,158248,1000.0
2010,FORD,F150 XLT,SILVER,A,4X4,HT,199274,5800.0
2010,FORD,F150 XLT,WHITE,A,4X4,HT,92417,15700.0
2017,FORD,F150 XLT,BLACK,A,4X4,HT,33281,30000.0
2017,FORD,F150 XLT,BLUE,A,4X4,HT,34063,28400.0
2017,FORD,F150 XLT,BLACK,A,4X4,PN,31186,32100.0
2017,FORD,F150 XLT,RED,A,4X4,HT,76659,26500.0
2017,FORD,F150 XLT,GRAY,A,4X4,HT,29628,32300.0
2017,FORD,F150 XLT,BLACK,A,4X4,HT,29595,33800.0
2018,FORD,F150 XLT,RED,A,4X4,HT,28885,32000.0
2018,FORD,F150 XLT,TAN,A,4X4,HT,15093,32600.0
2018,FORD,F150 XLT,RED,A,4X4,HT,33836,29200.0
2018,FORD,F150 XLT,GRAY,A,4X4,PN,40026,30200.0
2018,FORD,F150 XLT,BLACK,A,4X4,PN,31724,35600.0
2019,FORD,F150 XLT,GRAY,A,4X4,HT,23642,31300.0
2019,FORD,F150 XLT,RED,A,4X4,HT,11540,33500.0
2010,FORD,F150 LAR,BLUE,A,4X4,SR,149575,9150.0
2019,FORD,F150 LAR,RED,A,4X4,HT,10690,39400.0
2013,FORD,F150 STX,BLACK,O,4X4,HT,121670,13500.0
2005,FORD,F150 XL,BLACK,A,4X4,HT,212850,1900.0
2005,FORD,F150 XLT,GRAY,A,4X4,HT,123752,5500.0
2016,FORD,F150 XLT,BLUE,A,4X4,HT,81418,22900.0
2016,FORD,F150 XLT,SILVER,A,4X4,HT,65783,23500.0
2017,FORD,F150 XLT,GOLD,A,4X4,HT,14630,30900.0
2017,FORD,F150 XLT,WHITE,A,4X4,HT,30438,28000.0
2015,FORD,F250 PLAT,BLACK,A,4X4,SR,66839,37100.0
2019,FORD,F250 XLT,WHITE,A,4X4,HT,28300,42000.0
2011,FORD,MUST,GRAY,A,4X2,HT,111906,5400.0
2017,FORD,MUST GT PRM,BLACK,6,4X2,HT,30062,28200.0
2020,FORD,MUST ECO PRM,SILVER,A,4X2,HT,12326,13500.0
2017,FORD,MUST ECO,RED,A,4X2,HT,40419,18500.0
2018,FORD,MUST ECO,WHITE,A,4X2,HT,25844,20000.0
2019,FORD,RANG LAR,RED,A,4X4,HT,12113,30600.0
2000,FORD,TAUR SE,BLUE,A,4X2,HT,126536,600.0
2019,FORD,TAUR SHO,BLACK,A,AWD,HT,26577,27100.0
2019,FORD,TAUR LTD,SILVER,A,4X2,HT,30192,16100.0
2019,FORD,TAUR LTD,GRAY,A,4X2,HT,41835,15100.0
2016,FORD,TAUR SEL,WHITE,A,4X2,HT,90143,10800.0
2017,FORD,TRANSIT XL,WHITE,A,4X2,HT,74798,13000.0
2017,FORD,TRANSIT XL,WHITE,A,4X2,HT,87694,14000.0
2017,FORD,TRANSIT XL,WHITE,A,4X2,HT,106649,8800.0
2015,FORD,TRANSIT XLT,WHITE,A,4X2,HT,117131,11000.0
2015,FORD,T150 CARGO,BLACK,A,4X2,HT,206015,8800.0
2018,FORD,T150 CARGO,WHITE,A,4X2,HT,16747,19600.0
2015,FORD,T250 EXT CRG,WHITE,A,4X2,HT,38482,20300.0
2015,FORD,T250 EXT CRG,WHITE,A,4X2,HT,81145,20300.0
2018,FORD,T250 CARGO,WHITE,A,4X2,HT,30547,25900.0
2019,FORD,T250 CARGO,WHITE,A,4X2,HT,12987,26000.0
2019,FORD,T250 CARGO,WHITE,A,4X2,HT,11542,25600.0
2019,FORD,T250 CARGO,WHITE,A,4X2,HT,17175,26600.0
2019,FORD,T250 CARGO,WHITE,A,4X2,HT,10956,24800.0
2019,FORD,T250 EX CARG,WHITE,A,4X2,HT,18299,25000.0
2019,FORD,T350 XL,WHITE,A,4X2,HT,43025,20200.0
2016,FORD,T350 XLT,BLACK,A,4X2,HT,131461,14000.0
2017,FORD,T350 XLT,GRAY,A,4X2,HT,35395,24600.0
2019,FORD,T350 XLT,WHITE,A,4X2,HT,15784,29500.0
2019,FORD,T350 XLT,WHITE,A,4X2,HT,19912,27500.0
2019,FORD,T350 XLT,WHITE,A,4X2,HT,36856,21600.0
2008,FORD,F350 DRW XL,WHITE,O,4X2,HT,109626,5700.0
2008,FORD,F350 DRW XL,WHITE,A,4X2,HT,140668,2000.0
2015,FORD,F350 SRW XL,WHITE,A,4X4,HT,100923,20800.0
2017,FREIGHTLNR,2500 EX WORK,WHITE,A,4X2,HT,105932,23800.0
2018,GENESIS,G80 3.3T SPT,GRAY,A,AWD,PN,13422,36000.0
2018,GENESIS,G80 3.3T SPT,RED,A,AWD,PN,54160,29800.0
2017,GENESIS,G80 3.8L AWD,GRAY,A,AWD,PN,26048,27600.0
2017,GENESIS,G80 3.8L AWD,GRAY,A,AWD,PN,29195,27600.0
2017,GENESIS,G80 3.8L AWD,SILVER,A,AWD,HT,43039,22600.0
2017,GENESIS,G80 3.8L AWD,GRAY,A,AWD,PN,14706,25600.0
2017,GENESIS,G80 3.8L AWD,WHITE,A,AWD,SR,32903,26200.0
2017,GENESIS,G80 3.8L AWD,BLACK,A,AWD,PN,31731,26400.0
2017,GENESIS,G80 3.8L AWD,BLACK,A,AWD,PN,29474,26600.0
2017,GENESIS,G90 PRM,GRAY,A,AWD,SR,15929,31400.0
2017,GENESIS,G90 ULTIM,SILVER,A,AWD,SR,42546,32300.0
2017,GENESIS,G90 PRM,GRAY,A,4X2,SR,16970,33600.0
2011,GMC,ACADIA SL,BLUE,A,AWD,HT,169316,2600.0
2008,GMC,ACADIA SLT1,RED,A,AWD,SR,149035,3300.0
2011,GMC,ACADIA SLT1,BLACK,A,AWD,MR,98116,5000.0
2020,GMC,ACADIA SLT,WHITE,A,AWD,HT,19487,28900.0
2010,GMC,ACADIA SL,WHITE,A,4X2,HT,100564,1100.0
2015,GMC,ACADIA SLE,GRAY,A,4X2,HT,102275,10300.0
2008,GMC,ACADIA SLE1,GRAY,A,4X2,HT,117136,2000.0
2014,GMC,ACADIA SLT,WHITE,A,4X2,HT,101490,11399.0
2012,GMC,ACADIA SLT1,GRAY,A,4X2,HT,152916,2400.0
2019,GMC,ACADIA SLT,WHITE,A,4X2,HT,27594,24500.0
2005,GMC,ENV XUV SLE,WHITE,A,4X4,HT,114887,1800.0
2006,GMC,ENVOY SLE,TAN,A,4X4,HT,218597,1600.0
2019,GMC,G2500 CARGO,WHITE,O,4X2,HT,12960,24000.0
1999,GMC,SAFARI,BLUE,A,4X2,HT,192198,375.0
2018,GMC,2500HD DEN,BLACK,A,4X4,SR,17309,60300.0
2004,GMC,1500 SLT,SILVER,O,4X4,HT,160171,6700.0
2013,GMC,TERAIN SLE,GREEN,A,AWD,HT,135128,5000.0
2012,GMC,TERAIN SLE-2,BLACK,A,AWD,SR,84413,8950.0
2018,GMC,TERAIN SLT,BLACK,A,AWD,HT,63293,16000.0
2018,GMC,TERAIN SLT,BLUE,A,AWD,HT,60139,16600.0
2012,GMC,TERAIN SLT-1,WHITE,A,AWD,HT,105335,3400.0
2015,GMC,TERAIN SLT,RED,A,4X2,SR,57853,14000.0
2016,GMC,TERAIN SLT,SILVER,A,4X2,HT,114601,9900.0
2018,GMC,YUKON XL DEN,BLUE,A,4X4,SR,21536,54000.0
2020,GMC,YUKON SLT,GRAY,A,4X2,SR,3379,37200.0
2018,HONDA,ACCOR EX,WHITE,A,4X2,SR,16066,19800.0
2019,HONDA,ACCOR EX 1.5,GRAY,A,4X2,SR,6172,21600.0
2018,HONDA,ACCOR LX,WHITE,A,4X2,HT,58658,16000.0
2018,HONDA,ACCOR SPT,BLUE,A,4X2,HT,39067,16500.0
2019,HONDA,ACCOR SPT1.5,WHITE,A,4X2,HT,23034,20800.0
2020,HONDA,ACCOR SPT1.5,BLUE,A,4X2,HT,6136,24000.0
2002,HONDA,ACCOR EX,BLACK,A,4X2,SR,160770,600.0
2007,HONDA,ACCOR EX-L,GOLD,A,4X2,SR,151447,1900.0
2009,HONDA,ACCOR EX-L,MAROON,A,4X2,SR,53922,8000.0
2014,HONDA,ACCOR EX-L,BLACK,A,4X2,SR,157786,7300.0
2016,HONDA,ACCOR EX-L,WHITE,A,4X2,SR,40864,11600.0
2006,HONDA,ACCOR EX-L,SILVER,A,4X2,SR,89895,3112.0
2017,HONDA,ACCOR EX-L,GRAY,A,4X2,SR,28148,17000.0
2017,HONDA,ACCOR TRG,WHITE,A,4X2,SR,35099,21000.0
2017,HONDA,ACCOR HY,BROWN,A,4X2,HT,29157,15600.0
2017,HONDA,ACCOR HY,WHITE,A,4X2,HT,28821,14600.0
2000,HONDA,ACCOR EX,WHITE,A,4X2,SR,194483,900.0
2013,HONDA,ACCOR EX,WHITE,A,4X2,SR,102986,10000.0
2007,HONDA,ACCOR EX-L,WHITE,A,4X2,SR,150491,3400.0
2008,HONDA,ACCOR EX-L,WHITE,A,4X2,SR,67055,7800.0
2008,HONDA,ACCOR EX-L,BLACK,A,4X2,SR,207764,1300.0
2010,HONDA,ACRD EX-L,GRAY,A,4X2,SR,96713,7700.0
2010,HONDA,ACRD EX-L,BLACK,A,4X2,SR,157703,4600.0
2017,HONDA,ACCOR EXL HY,BLACK,A,4X2,SR,33629,15400.0
2017,HONDA,ACCOR EXL HY,GRAY,A,4X2,SR,36322,16400.0
2017,HONDA,ACCOR EX-L,BLACK,A,4X2,SR,42573,17000.0
2017,HONDA,ACCOR EX-L,GRAY,A,4X2,SR,57374,16800.0
2001,HONDA,ACCOR LX,WHITE,A,4X2,HT,218862,550.0
2007,HONDA,ACCOR LX,RED,A,4X2,HT,49415,4185.0
2008,HONDA,ACCOR LX,MAROON,A,4X2,HT,116606,4800.0
2010,HONDA,ACRD LX,WHITE,A,4X2,HT,136457,4200.0
2015,HONDA,ACCOR LX,BLACK,A,4X2,HT,88635,11000.0
2017,HONDA,ACCOR LX,GRAY,A,4X2,HT,64990,8500.0
2017,HONDA,ACCOR LX,TAN,A,4X2,HT,48162,14300.0
2017,HONDA,ACCOR LX,BLACK,A,4X2,HT,30101,15000.0
2017,HONDA,ACCOR LX,WHITE,A,4X2,HT,28411,11400.0
2017,HONDA,ACCOR LX,BLACK,A,4X2,HT,28483,13400.0
2017,HONDA,ACCOR LX,SILVER,A,4X2,HT,30011,12200.0
2012,HONDA,ACCOR LX PRM,GRAY,A,4X2,HT,76895,7800.0
2006,HONDA,ACCOR LX SE,SILVER,5,4X2,HT,141058,3200.0
2006,HONDA,ACCOR LX SE,MAROON,A,4X2,HT,148883,2400.0
2007,HONDA,ACCOR LX SE,SILVER,A,4X2,HT,130324,2200.0
2013,HONDA,ACCOR SPT,SILVER,A,4X2,HT,60211,9700.0
2015,HONDA,ACCOR SPT,BLACK,A,4X2,HT,108041,10200.0
2016,HONDA,ACCOR SPT,GRAY,A,4X2,HT,70241,10400.0
2017,HONDA,ACCOR SPT,BLACK,A,4X2,HT,71560,13600.0
2017,HONDA,ACCOR SPT,SILVER,A,4X2,HT,51663,14400.0
2017,HONDA,ACCOR SPT,SILVER,A,4X2,HT,69786,10800.0
2017,HONDA,ACCOR SPT SE,WHITE,A,4X2,HT,19320,14200.0
2017,HONDA,ACCOR SPT SE,BLACK,A,4X2,HT,47315,13400.0
2017,HONDA,ACCOR SPT SE,BLACK,A,4X2,HT,55179,15400.0
2005,HONDA,CIVIC EX,RED,5,4X2,SR,154484,900.0
2006,HONDA,CIVIC EX,BLACK,A,4X2,SR,203404,1900.0
2007,HONDA,CIVIC EX,BLUE,A,4X2,SR,165672,2500.0
2008,HONDA,CIVIC EX,GRAY,A,4X2,SR,147825,3200.0
2008,HONDA,CIVIC EX,BLACK,A,4X2,SR,178597,2400.0
2008,HONDA,CIVIC EX,SILVER,A,4X2,SR,165624,2800.0
2009,HONDA,CIVIC EX,BLUE,A,4X2,SR,101142,3500.0
2013,HONDA,CIVIC EX,BLACK,A,4X2,SR,141506,4600.0
2017,HONDA,CIVIC EX,BLACK,A,4X2,SR,12818,14500.0
2018,HONDA,CIVIC EX,BLACK,A,4X2,SR,36589,15400.0
2020,HONDA,CIVIC EX,SILVER,A,4X2,SR,9793,19900.0
2011,HONDA,CIVIC EX-L,WHITE,A,4X2,SR,120512,3900.0
2016,HONDA,CIVIC EX-T,BLACK,A,4X2,SR,45642,14000.0
2017,HONDA,CIVIC EX-T,BLACK,A,4X2,SR,37618,14000.0
2017,HONDA,CIVIC EX-T,SILVER,A,4X2,SR,37085,14800.0
2010,HONDA,CIVIC LX,BLACK,A,4X2,HT,167954,3000.0
2010,HONDA,CIVIC LX,BLACK,A,4X2,HT,122300,2600.0
2010,HONDA,CIVIC LX,GRAY,A,4X2,HT,96367,5500.0
2013,HONDA,CIVIC LX,BLACK,A,4X2,HT,212638,3700.0
2014,HONDA,CIVIC LX,BLACK,A,4X2,HT,42374,10800.0
2015,HONDA,CIVIC LX,WHITE,A,4X2,HT,74171,10400.0
2017,HONDA,CIVIC LX,WHITE,A,4X2,HT,45347,12900.0
2017,HONDA,CIVIC LX,BLACK,A,4X2,HT,95305,8700.0
2017,HONDA,CIVIC LX,SILVER,A,4X2,HT,41260,12200.0
2017,HONDA,CIVIC LX,GRAY,A,4X2,HT,23918,12400.0
2017,HONDA,CIVIC LX,BLACK,A,4X2,HT,29046,13200.0
2017,HONDA,CIVIC LX,BLUE,A,4X2,HT,10139,14400.0
2017,HONDA,CIVIC LX,WHITE,A,4X2,HT,19954,9500.0
2018,HONDA,CIVIC LX,SILVER,A,4X2,HT,51339,8500.0
2019,HONDA,CIVIC LX,GRAY,A,4X2,HT,31522,12000.0
2019,HONDA,CIVIC LX,BLACK,A,4X2,HT,28427,11900.0
2019,HONDA,CIVIC LX,BLACK,A,4X2,HT,39231,11500.0
2019,HONDA,CIVIC LX,RED,A,4X2,HT,23821,11500.0
2019,HONDA,CIVIC LX,BLACK,A,4X2,HT,34700,12250.0
2013,HONDA,CIVIC SI,BLACK,6,4X2,SR,80049,12400.0
2013,HONDA,CIVIC SI,BLACK,A,4X2,SR,111145,11500.0
2012,HONDA,CR-V EX,WHITE,A,4X4,SR,131557,8300.0
2012,HONDA,CR-V EX,BLACK,A,4X4,SR,117061,4700.0
2015,HONDA,CR-V EX,BLUE,A,AWD,SR,86866,13800.0
2015,HONDA,CR-V EX,BLACK,A,AWD,SR,99048,13000.0
2016,HONDA,CR-V EX,SILVER,A,AWD,SR,41207,16800.0
2016,HONDA,CR-V EX,MAROON,A,AWD,SR,101645,13800.0
2012,HONDA,CR-V EX-L,BLACK,A,4X4,SR,94919,11000.0
2013,HONDA,CR-V EX-L,GRAY,A,AWD,SR,68759,11900.0
2015,HONDA,CR-V EX-L,ORANGE,A,AWD,SR,55915,14000.0
2012,HONDA,CR-V LX,SILVER,A,4X4,HT,88576,9600.0
2014,HONDA,CR-V LX,BLACK,A,AWD,HT,151432,6900.0
2014,HONDA,CR-V LX,SILVER,A,AWD,HT,128743,8300.0
2016,HONDA,CR-V LX,BLACK,A,AWD,HT,77967,13400.0
2016,HONDA,CR-V TRG,GRAY,A,AWD,NO,11776,23600.0
2017,HONDA,CR-V EX,SILVER,A,AWD,SR,55187,17200.0
2017,HONDA,CR-V EX,GRAY,A,AWD,SR,36700,20400.0
2017,HONDA,CR-V EX,SILVER,A,AWD,SR,38370,19200.0
2018,HONDA,CR-V EX,GRAY,A,AWD,SR,21387,22000.0
2018,HONDA,CR-V EX,BLACK,A,AWD,SR,51845,20500.0
2018,HONDA,CR-V EX,BLACK,A,AWD,SR,12008,23200.0
2017,HONDA,CR-V EX-L,MAROON,A,AWD,SR,21781,22000.0
2017,HONDA,CR-V EX-L,GRAY,A,AWD,SR,41421,21500.0
2017,HONDA,CR-V LX,BLACK,A,AWD,HT,34444,18600.0
2017,HONDA,CR-V LX,BLACK,A,AWD,HT,35444,18000.0
2017,HONDA,CR-V LX,MAROON,A,AWD,HT,31671,18200.0
2018,HONDA,CR-V LX,SILVER,A,AWD,HT,44808,17500.0
2017,HONDA,CR-V TRG,BLACK,A,AWD,SR,38137,24500.0
2014,HONDA,CR-V EX-L,WHITE,A,4X2,SR,125292,10600.0
2002,HONDA,CR-V EX,BROWN,A,4X4,SR,273980,375.0
2005,HONDA,CR-V EX,GOLD,A,4X4,SR,267593,1300.0
2011,HONDA,CR-V EX,BLACK,A,4X4,SR,165392,4799.0
2007,HONDA,CR-V EX-L,BLACK,A,4X4,SR,122860,5200.0
2009,HONDA,CR-V EX-L,BLACK,A,4X4,SR,117390,6000.0
2010,HONDA,CR-V EX-L,BLUE,A,4X4,SR,147057,4455.0
2011,HONDA,CR-V EX-L,GRAY,A,4X4,SR,113769,8500.0
2011,HONDA,CR-V EX-L,GRAY,A,4X4,SR,76935,9200.0
2008,HONDA,CR-V LX,WHITE,A,4X4,HT,296136,1400.0
2009,HONDA,CR-V LX,BLACK,A,4X4,HT,179828,2400.0
2011,HONDA,CR-V LX,BLUE,A,4X4,HT,83839,3600.0
2013,HONDA,CROSSTR EX-L,BLACK,A,4X2,SR,89806,10600.0
2012,HONDA,CROSSTR EX-L,BLACK,A,4X4,SR,129676,8000.0
2012,HONDA,CROSSTR EX-L,BLACK,A,4X4,SR,216448,4000.0
2012,HONDA,FIT DX-A,BLUE,A,4X2,NO,17979,8600.0
2018,HONDA,FIT EX,WHITE,A,4X2,SR,11493,15200.0
2018,HONDA,FIT EX,ORANGE,A,4X2,SR,14721,15000.0
2016,HONDA,FIT LX,RED,A,4X2,HT,22804,11000.0
2017,HONDA,FIT LX,RED,A,4X2,HT,107359,5800.0
2018,HONDA,HR-V EX-L,BLACK,A,AWD,SR,38243,17100.0
2017,HONDA,HR-V EX-L,SILVER,A,AWD,SR,38757,18100.0
2017,HONDA,HR-V EX-L,BLACK,A,AWD,SR,48304,17000.0
2016,HONDA,HR-V LX,BLACK,A,AWD,HT,39233,10000.0
2019,HONDA,HR-V LX,SILVER,A,AWD,HT,16485,17400.0
2019,HONDA,HR-V LX,SILVER,A,AWD,HT,7763,18500.0
2018,HONDA,ODYSY EX,GREEN,A,4X2,HT,46949,21800.0
2019,HONDA,ODYSY EX,BLACK,A,4X2,HT,35395,25400.0
2005,HONDA,ODYSY EX-L,GOLD,A,4X2,SR,191295,1400.0
2006,HONDA,ODYSY EX-L,SILVER,A,4X2,SR,207386,1700.0
2007,HONDA,ODYSY EX-L,BLACK,A,4X2,SR,123364,1400.0
2012,HONDA,ODYSY EX-L,GRAY,A,4X2,SR,130539,8300.0
2016,HONDA,ODYSY EX-L,BLACK,A,4X2,SR,38885,20500.0
2016,HONDA,ODYSY EX-L,SILVER,A,4X2,SR,58036,19500.0
2016,HONDA,ODYSY EX-L,BLACK,A,4X2,SR,60241,16900.0
2017,HONDA,ODYSY EX-L,BLACK,A,4X2,SR,23854,21600.0
2015,HONDA,ODYSY LX,OFFWHITE,A,4X2,HT,99371,7000.0
2016,HONDA,ODYSY LX,SILVER,A,4X2,HT,79540,14000.0
2016,HONDA,ODYSY TRG,SILVER,A,4X2,SR,118965,13200.0
2003,HONDA,PILOT EX,RED,A,AWD,HT,207549,475.0
2003,HONDA,PILOT EX,SILVER,A,AWD,HT,139195,1100.0
2004,HONDA,PILOT EX,GRAY,A,AWD,NO,179123,1700.0
2005,HONDA,PILOT EX,GOLD,A,AWD,HT,148121,2600.0
2017,HONDA,PILOT EX-L,BLACK,A,AWD,SR,35926,24600.0
2017,HONDA,PILOT EX-L,BLACK,A,AWD,SR,41988,23500.0
2017,HONDA,PILOT EX-L,BLUE,A,AWD,SR,40766,22250.0
2019,HONDA,PILOT EX-L,WHITE,A,AWD,SR,41911,28400.0
2017,HONDA,PILOT LX,SILVER,A,AWD,HT,52139,20700.0
2014,HONDA,PILOT EX,SILVER,A,4X4,HT,119443,12200.0
2006,HONDA,PILOT EX-L,BLACK,A,4X4,SR,179955,1900.0
2006,HONDA,PILOT EX-L,SILVER,A,4X4,SR,144817,2200.0
2007,HONDA,PILOT EX-L,UNKNOWN,A,4X4,SR,132155,3800.0
2011,HONDA,PILOT EX-L,BLUE,A,4X4,SR,135183,7400.0
2011,HONDA,PILOT EX-L,BLACK,A,4X4,SR,134406,7700.0
2012,HONDA,PILOT EX-L,SILVER,A,4X4,SR,164032,6100.0
2013,HONDA,PILOT EX-L,BLACK,A,4X4,SR,118260,11600.0
2011,HONDA,PILOT LX,BLACK,A,4X4,NO,179949,4000.0
2012,HONDA,PILOT LX,BLUE,A,4X4,HT,108313,9200.0
2015,HONDA,PILOT LX,MAROON,A,4X4,HT,91339,13000.0
2010,HONDA,PILOT TRG,MAROON,A,4X4,SR,155058,6400.0
2013,HONDA,PILOT TRG,MAROON,A,4X4,SR,153380,9900.0
2007,HONDA,RIDGE RTS,TAN,A,4X4,HT,253488,2400.0
2014,HONDA,RIDGE SE,WHITE,A,4X4,SR,48559,7000.0
2003,HUMMER,H2,GRAY,A,4X4,NO,49640,18400.0
2009,HUMMER,H3 SUV,BLUE,A,4X4,HT,99699,11600.0
2010,HUMMER,H3T ALPHA,SILVER,A,4X4,HT,105850,22000.0
2011,HYUNDAI,ACCEN GL,SILVER,5,4X2,HT,82384,1400.0
2013,HYUNDAI,ACCEN GLS,RED,6,4X2,HT,151190,2200.0
2013,HYUNDAI,ACCEN GLS,BLACK,A,4X2,HT,168872,1800.0
2017,HYUNDAI,ACCEN SE,WHITE,A,4X2,NO,48882,6850.0
2011,HYUNDAI,ELAN T SE,GRAY,A,4X2,SR,102391,3000.0
2004,HYUNDAI,ELAN GLS,RED,A,4X2,HT,173879,375.0
2007,HYUNDAI,ELAN GLS,BLACK,A,4X2,HT,156991,900.0
2008,HYUNDAI,ELAN GLS,BLACK,A,4X2,HT,42731,5000.0
2010,HYUNDAI,ELAN GLS,BLUE,A,4X2,HT,94565,2800.0
2010,HYUNDAI,ELAN GLS,BLACK,A,4X2,HT,162637,1700.0
2010,HYUNDAI,ELAN GLS,WHITE,A,4X2,SR,113722,1900.0
2010,HYUNDAI,ELAN GLS,GREEN,A,4X2,HT,47717,2400.0
2011,HYUNDAI,ELAN GLS,RED,A,4X2,HT,96433,6600.0
2012,HYUNDAI,ELAN GLS,WHITE,A,4X2,HT,116200,4800.0
2012,HYUNDAI,ELAN GLS,BLACK,A,4X2,HT,127282,3400.0
2013,HYUNDAI,ELAN LTD,BROWN,A,4X2,SR,53405,7000.0
2013,HYUNDAI,ELAN LTD,BLUE,A,4X2,SR,82154,6000.0
2017,HYUNDAI,ELAN LTD,RED,A,4X2,HT,25376,12800.0
2017,HYUNDAI,ELAN LTD,GRAY,A,4X2,SR,31053,12900.0
2017,HYUNDAI,ELAN LTD,BLACK,A,4X2,SR,33844,11500.0
2017,HYUNDAI,ELAN LTD,BLUE,A,4X2,SR,34584,12300.0
2017,HYUNDAI,ELAN LTD,BLUE,A,4X2,SR,27392,11700.0
2017,HYUNDAI,ELAN LTD,RED,A,4X2,SR,32771,11900.0
2017,HYUNDAI,ELAN LTD,BLUE,A,4X2,SR,31783,12600.0
2016,HYUNDAI,ELAN SE,RED,A,4X2,HT,54892,9000.0
2016,HYUNDAI,ELAN SE,BLACK,A,4X2,HT,116446,2400.0
2017,HYUNDAI,ELAN SE,GRAY,A,4X2,HT,40546,8700.0
2017,HYUNDAI,ELAN SE,GRAY,A,4X2,SR,27651,11400.0
2017,HYUNDAI,ELAN SE,SILVER,A,4X2,HT,101077,5400.0
2017,HYUNDAI,ELAN SE,BLUE,A,4X2,HT,51827,10400.0
2017,HYUNDAI,ELAN SE,BLUE,A,4X2,HT,32811,10900.0
2017,HYUNDAI,ELAN SE,SILVER,A,4X2,HT,27328,10500.0
2017,HYUNDAI,ELAN SE,BLUE,A,4X2,SR,42230,10600.0
